"ID","Code","Scientific Name","Common Name"
2392,CIGL,"Cibotium glaucum",Hapu'u
2393,CIME8,"Cibotium menziesii","Hapu'u li"
2394,CIPU,"Cinchona pubescens",Quinine
2395,CIBU2,"Cinnamomum burmannii","Padang cassia"
2396,CICA,"Cinnamomum camphora","Camphor tree"
2397,CIEL2,"Cinnamomum elongatum","Laurel avispillo"
2398,CIMO3,"Cinnamomum montanum",Avispillo
2399,CIVE2,"Cinnamomum verum",Cinnamon
2400,CIBE,"Citharexylum berlandieri","Berlandier's fiddlewood"
2402,CICA8,"Citharexylum caudatum","Juniper berry"
2408,CIAU,"Citrus aurantifolia","Key Lime"
2409,CIAU2,"Citrus aurantium","Sour orange"
2411,CILI,"Citrus limon",Lemon
2412,CILI3,"Citrus x limonia","Mandarin lime"
2413,CIME3,"Citrus medica",Citron
2414,CIPA,"Citrus x paradisi",Grapefruit
2415,CIRE3,"Citrus reticulata",Tangerine
2451,CLSP7,"Clerodendrum speciosissimum","Javanese glorybower"
2453,CLTH,"Clerodendrum thompsoniae",Bagflower
2459,CLAL4,"Cleyera albopunctata","Teta prieta"
2460,CLJA6,"Cleyera japonica",Sakaki
2461,CLER,"Clibadium erosum",Carruzo
2466,CLMO,"Cliftonia monophylla","Buckwheat tree"
2468,CLCO10,"Clinopodium coccineum","Scarlet calamint"
2471,CLCL2,"Clusia clusioides",Cupeillo
2472,CLGU,"Clusia gundlachii","Grundlach's attorney"
2473,CLMI2,"Clusia minor","Cupey de monte"
2474,CLRO,"Clusia rosea","Autograph tree"
2476,CNDU,"Cneoridium dumosum","Bush rue"
2477,CNAC,"Cnidoscolus aconitifolius",Treadsoftly
2478,COCO8,"Coccoloba costata",Uvilla
2479,CODI,"Coccoloba diversifolia",Doveplum
2480,COKR,"Coccoloba krugii",Whitewood
2481,COMI,"Coccoloba microstachya",Pockhout
2482,COPA24,"Coccoloba pallida","Pale seagrape"
2483,COPU,"Coccoloba pubescens",Moralon
2484,COPY,"Coccoloba pyrifolia",Uvera
2485,CORU4,"Coccoloba rugosa",Ortegon
2486,COSI2,"Coccoloba sintenisii","Uvero de monte"
2487,COSW,"Coccoloba swartzii","Swartz's pigeonplum"
2488,COTE9,"Coccoloba tenuifolia","Bahama pigeonplum"
2489,COUV,"Coccoloba uvifera","Sea grape"
2490,COVE,"Coccoloba venosa","False chiggergrape"
2491,COAR,"Coccothrinax argentata","Florida silverpalm"
2493,CONU,"Cocos nucifera","Coconut palm"
2495,COVA3,"Codiaeum variegatum","Garden croton"
2496,COAR2,"Coffea arabica","Arabian coffee"
2497,COLI8,"Coffea liberica","Liberian coffee"
2498,CORA2,"Coleogyne ramosissima",Blackbrush
2499,COAR3,"Colubrina arborescens",Greenheart
2500,COAS3,"Colubrina asiatica","Asian nakedwood"
2511,CODI3,"Comarostaphylis diversifolia","Summer holly"
2512,CODO,"Comocladia dodonaea","Poison ash"
2513,COGL4,"Comocladia glabra",Carrasco
2514,COCO11,"Condalia correllii","Correll's snakewood"
2515,COER5,"Condalia ericoides","Javelin bush"
2516,COGL,"Condalia globosa","Bitter snakewood"
2517,COHO,"Condalia hookeri","Brazilian bluewood"
2518,COSP3,"Condalia spathulata",Squawbush
2519,COVI8,"Condalia viridis","Green snakewood"
2520,COWA,"Condalia warnockii","Warnock's snakewood"
2521,COER,"Conocarpus erectus","Button mangrove"
2523,COCA19,"Conradina canescens","False rosemary"
2524,COET,"Conradina grandiflora v. etonia","Eton rosemary"
2525,COGL9,"Conradina glabra","Apalachicola rosemary"
2526,COGR8,"Conradina grandiflora","Largeflower rosemary"
2527,COVE4,"Conradina verticillata","Cumberland false rosemary"
2528,COOF2,"Copaifera officinalis",Copaiba
2529,COCY3,"Coprosma cymosa","Hawai'i mirrorplant"
2530,COEL3,"Coprosma elliptica","Bog mirrorplant"
2531,COER3,"Coprosma ernodeoides",'aiakanene
2532,COFO2,"Coprosma foliosa","Forest mirrorplant"
2533,COKA,"Coprosma kauensis",Koi
2534,COLO4,"Coprosma longifolia","Oahu mirrorplant"
2535,COME6,"Coprosma menziesii",Hupilo
2536,COMO2,"Coprosma x molokaiensis","Chelsea's mirrorplant"
2537,COMO3,"Coprosma montana","Alpine mirrorplant"
2538,COOC3,"Coprosma ochracea","Maui mirrorplant"
2539,COPU8,"Coprosma pubens","Pubescent mirrorplant"
2540,CORE4,"Coprosma repens","Creeping mirrorplant"
2541,CORH,"Coprosma rhynchocarpa","Woodland mirrorplant"
2542,COTE8,"Coprosma ternata","Molokai mirrorplant"
2543,COWA4,"Coprosma waimeae",'olena
2549,COBO2,"Cordia boissieri",Anacahuita
2550,COBO3,"Cordia borinquensis",Muneco
2551,COCO5,"Cordia collococca","Red manjack"
2555,COLA12,"Cordia laevigata","Smooth manjack"
2556,COLI7,"Varronia lima",Lija
2559,COPA16,"Cordia parvifolia","Small-leaf geigertree"
2564,COSU2,"Cordia subcordata",Kou
2567,COFR2,"Cordyline fruticosa","Broadleaf palm-lily"
2587,COOB4,"Cornutia obovata",Nigua
2590,COVA4,"Coronilla valentina","Mediterranean crownvetch"
2596,COLA6,"Corynocarpus laevigatus","Karaka nut"
2602,COFR3,"Cotoneaster franchetii","Orange cotoneaster"
2605,COLA18,"Cotoneaster lacteus","Milkflower cotoneaster"
2606,COLU5,"Cotoneaster lucidus","Shiny cotoneaster"
2607,COPA,"Cotoneaster pannosus","Silverleaf cotoneaster"
2793,CRCU,"Crescentia cujete","Calabash tree"
2795,CRPO6,"Crescentia portoricensis","Higuero de sierra"
2796,CRPA,"Crinodendron patagua",Patagua
2799,CRRH,"Crossopetalum rhacoma",Maidenberry
2800,CRBI2,"Crossosoma bigelovii","Ragged rockflower"
2801,CRCA4,"Crossosoma californicum","California rockflower"
2802,CRLO3,"Crotalaria longirostrata","Longbeak rattlebox"
2803,CRSA8,"Crotalaria saltiana","African rattlebox"
2821,CRAL2,"Cryptocarya alba","Red cryptocarya"
2822,CRMA8,"Cryptocarya mannii",Holio
2823,CRJA,"Cryptomeria japonica","Japanese red cedar"
2825,CULA,"Cunninghamia lanceolata","Blue chinese fir"
2826,CUAM,"Cupania americana",Guara
2828,CUTR,"Cupania triquetra","Guara blanca"
2829,CUAN,"Cupaniopsis anacardioides",Carrotwood
2830,CULE,"x Hesperotropsis leylandii","Leyland cypress"
2831,CUAB,"Cupressus goveniana v. abramsiana","Santa cruz island cypress"
2832,CUAR,"Cupressus arizonica","Arizona cypress"
2833,CUBA,"Cupressus bakeri","Baker cypress"
2834,CUFO2,"Cupressus guadalupensis v. forbesii","Tecate cypress"
2835,CUFU,"Cupressus funebris","Chinese weeping cypress"
2836,CUGO,"Cupressus goveniana","Gowen cypress"
2837,CUGU,"Cupressus guadalupensis","Guadalupe cypress"
2838,CULU,"Cupressus lusitanica",Cedar-of-Goa
2839,CUMA2,"Cupressus macnabiana","MacNab cypress"
2840,CUMA,"Cupressus macrocarpa","Monterey cypress"
2841,CUSA,"Cupressus sargentii","Sargent cypress"
2842,CUSE,"Cupressus sempervirens","Italian cypress"
2912,CYAN,"Cyathea andina","Parrotfeather treefern"
2913,CYAR,"Cyathea arborea",Tree-fern
2914,CYAR13,"Cyathea armata","Creeping treefern"
2915,CYBO3,"Cyathea borinquena","Birdwing treefern"
2916,CYCO18,"Cyathea cooperi","Cooper's cyathea"
2918,CYPA7,"Cyathea parvula","Small treefern"
2919,CYPU8,"Cyathea pungens","Spiny treefern"
2920,CYTE10,"Cyathea tenera","Helecho gigante"
2923,CYRE11,"Cycas revoluta","Sago palm"
2926,CYPO2,"Cynometra portoricensis","Oreganillo falso"
3023,CYDA2,"Cytisus x dallimorei","Dallimore's spanishbroom"
3026,CYST7,"Cytisus striatus","Striated broom"
3027,CYVI8,"Cytisus villosus",Hairybroom
3034,DALA11,"Daphne laureola",Spurgelaurel
3035,DAAM2,"Daphnopsis americana","Burn nose"
3036,DAHE2,"Daphnopsis helleriana","Heller's cieneguillo"
3037,DAPH,"Daphnopsis philippiana","Emajagua de sierra"
3050,DEHA3,"Dendromecon harfordii","Harford's tree poppy"
3051,DERI,"Dendromecon rigida","Tree poppy"
3052,DEAR,"Dendropanax arboreus","Angelica tree"
3053,DELA3,"Dendropanax laurifolius","Palo de vaca"
3068,DIIN6,"Dillenia indica",Chalta
3069,DISU11,"Dillenia suffruticosa","Shrubby dillenia"
3070,DIBL3,"Diospyros blancoi",Mabolo
3071,DIEB2,"Diospyros ebenum",Ebony
3072,DIHI4,"Diospyros hillebrandii",Elama
3074,DIMA24,"Diospyros maritima","Malaysian persimmon"
3075,DIRE6,"Diospyros revoluta","Black apple"
3076,DISA10,"Diospyros sandwicensis",Lama
3077,DISI3,"Diospyros sintenisii","Chinese persimmon"
3091,DIMY,"Ditta myricoides",Jaboncillo
3092,DOVI,"Dodonaea viscosa","Florida hopbush"
3093,DOHE2,"Dovyalis hebecarpa","Ceylon gooseberry"
3094,DRFR2,"Dracaena fragrans","Fragrant dracaena"
3095,DRWI,"Drimys winteri",Canelo
3096,DRAL5,"Drypetes alba",Cafeillo
3098,DRGL2,"Drypetes glauca",Varital
3099,DRIL,"Drypetes ilicifolia",Rosewood
3100,DRLA,"Drypetes lateriflora","Guiana palm"
3125,EBEB,"Ebenopsis ebano","Texas ebony"
3126,ECCA5,"Echium candicans","Pride of madeira"
3132,ELMU,"Elaeagnus multiflora","Cherry silverberry"
3133,ELPU,"Elaeagnus pungens","Thorny olive"
3135,ELGU,"Elaeis guineensis","African oil palm"
3136,ELBI,"Elaeocarpus bifidus",Kalia
3137,ELGL,"Elaeocarpus glabripetalus","Elaeocarpus glabripetalus"
3142,EMCO,"Embothrium coccineum",Notro
3150,ERPU18,"Eranthemum pulchellum",Blue-sage
3151,ERAR27,"Ericameria arborescens",Goldenfleece
3152,ERBL2,"Ericameria bloomeri",Rabbitbush
3153,ERBR13,"Ericameria brachylepis","Chaparral goldenbush"
3154,ERCR7,"Ericameria crispa","Crisped goldenbush"
3155,ERER11,"Ericameria ericoides","California goldenbush"
3156,ERGI5,"Ericameria gilmanii","Whiteflower goldenbush"
3157,ERLI6,"Ericameria linearifolia","Narrowleaf goldenbush"
3158,EROP2,"Ericameria ophitidis","Serpentine goldenbush"
3159,ERPA15,"Ericameria palmeri","Palmer's goldenbush"
3160,ERPA29,"Ericameria paniculata","Mojave rabbitbrush"
3161,ERPA24,"Ericameria parishii","Parish's rabbitbrush"
3162,ERPA30,"Ericameria parryi","Parry's rabbitbrush"
3163,ERPI7,"Ericameria pinifolia",Pinebush
3164,ERRE8,"Ericameria resinosa","Columbian goldenbush"
3165,ERTE18,"Ericameria teretifolia","Green rabbitbrush"
3166,ERUI2,"Ericameria x uintahensis","Uinta rubber rabbitbrush"
3167,ERJA,"Eriobotrya japonica","Loquat tree"
3170,ERCA6,"Eriodictyon californicum","California yerba santa"
3175,ERFR4,"Erithalis fruticosa",Blacktorch
3177,ERLI5,"Ernodea littoralis",Coughbush
3192,ERRU4,"Erythroxylum rufum","Rufous false cocaine"
3193,ERUR4,"Erythroxylum urbanii","Urban's false cocaine"
3194,ESRU4,"Escallonia rubra",Redclaws
3197,EUAL80,"Eucalyptus albens",Whitebox
3198,EUAM81,"Eucalyptus amygdalina",Blackpeppermint
3199,EUBO,"Eucalyptus botryoides","Southern mahogany"
3200,EUBR2,"Eucalyptus bridgesiana",Applebox
3201,EUCA,"Eucalyptus calophylla",Redgum
3202,EUCA1,"Eucalyptus camaldulensis","Red gum eucalyptus"
3203,EUCA2,"Eucalyptus camphora","Swamp gum eucalyptus"
3204,EUCI,"Eucalyptus cinerea","Silver dollar eucalyptus"
3205,COCI,"Corymbia citriodora","Lemonscented gum"
3206,EUCL,"Eucalyptus cladocalyx",Sugargum
3207,EUCO3,"Eucalyptus cornuta",Yate
3208,EUCR,"Eucalyptus crebra","Narrowleaf red ironbark"
3209,EUDE2,"Eucalyptus deanei","Roundleaf gum"
3210,EUDE,"Eucalyptus deglupta","Mindanao gum"
3211,EUDI,"Eucalyptus diversicolor","Karri eucalyptus"
3212,EUFI81,"Corymbia ficifolia","Redflower gum"
3213,EUGL,"Eucalyptus globulus","Blue gum eucalyptus"
3214,EUGO,"Eucalyptus gomphocephala",Tuart
3215,EUGO2,"Eucalyptus goniocalyx","Mountain graygum"
3216,EUGR,"Eucalyptus grandis","Flooded gum eucalyptus"
3217,EUGU2,"Corymbia gummifera","Red bloodwood"
3218,EUGU,"Eucalyptus gunnii","Cider gum eucalyptus"
3219,EULE,"Eucalyptus leucoxylon","White ironbark"
3220,EUMA4,"Eucalyptus marginata",Jarrah
3221,EUMI,"Eucalyptus microcorys","Australian tallowwood"
3222,EUMO5,"Eucalyptus x mortoniana","Morton eucalyptus"
3223,EUPA,"Eucalyptus paniculata","Gray ironbark"
3224,EUPI,"Eucalyptus pilularis",Blackbutt
3225,EUPO,"Eucalyptus polyanthemos","Sliver dollar eucalyptus"
3226,EUPU,"Eucalyptus pulchella","White peppermint"
3227,EUPU2,"Eucalyptus pulverulenta","Silverleaf mountain gum"
3228,EURA4,"Eucalyptus raveretiana","Black ironbox"
3229,EURE2,"Eucalyptus resinifera",Redmahogany
3230,EURO,"Eucalyptus robusta","Beakpod euclayptus"
3231,EURU,"Eucalyptus rudis","Desert gum eucalyptus"
3232,EUSA,"Eucalyptus saligna","Sydney blue gum"
3233,EUSI,"Eucalyptus sideroxylon","Mugga ironbark"
3234,EUTE,"Eucalyptus tereticornis","Horn cap eucalyptus"
3235,EUTO11,"Eucalyptus torquata","Coral gum"
3236,EUUR,"Eucalyptus urophylla","Timor white gum"
3237,EUVI,"Eucalyptus viminalis","Ribbon gum eucalyptus"
3239,EUAX,"Eugenia axillaris","White stopper"
3240,EUBE4,"Eugenia bellonis","Puerto rico stopper"
3241,EUBI,"Eugenia biflora",Blackrodwood
3242,EUBO3,"Eugenia boqueronensis","Sierra de cayey stopper"
3243,EUBO4,"Eugenia borinquensis","Guayabota de sierra"
3245,EUCO4,"Eugenia confusa","Redberry stopper"
3246,EUCO5,"Eugenia cordata",Lathberry
3248,EUDO,"Eugenia domingensis","Serrette guave"
3249,EUEA,"Eugenia earhartii","Earhart's stopper"
3250,EUEG,"Eugenia eggersii",Guasabara
3251,EUFO3,"Eugenia foetida","Boxleaf stopper"
3252,EUGL6,"Eugenia glabrata","Smooth rodwood"
3253,EUHA4,"Eugenia haematocarpa","Luquillo mountain stopper"
3254,EUKO,"Eugenia koolauensis",Nioi
3255,EULA9,"Eugenia laevis","Bayamon stopper"
3256,EULI,"Eugenia ligustrina","Privet stopper"
3257,EUMO,"Eugenia monticola",Birdcherry
3258,EUPA12,"Eugenia padronii","Padron's stopper"
3259,EUPR4,"Eugenia procera",Rockmyrtle
3260,EUPS,"Eugenia pseudopsidium","Christmas cherry"
3261,EURE7,"Eugenia reinwardtiana","Mountain stopper"
3262,EURH,"Eugenia rhombea","Red stopper"
3263,EUSE9,"Eugenia serrasuela",Serrasuela
3264,EUSE10,"Eugenia sessiliflora","Sessileleaf stopper"
3265,EUST3,"Eugenia stahlii","Stahl's stopper"
3266,EUST6,"Eugenia stewardsonii","Stewardson's stopper"
3267,EUUN,"Eugenia underwoodii","Underwood's stopper"
3268,EUUN2,"Eugenia uniflora","Surinam cherry"
3269,EUWO2,"Eugenia woodburyana","Woodbury's stopper"
3270,EUXE,"Mosiera xerophytica","Aridland stopper"
3278,EUFO,"Euonymus fortunei","Winter creeper"
3280,EUJA,"Euonymus japonicus","Evergreen euonymus"
3288,EULA8,"Euphorbia lactea","Mottled spurge"
3290,EUMI9,"Euphorbia milii",Christplant
3292,EUNE4,"Euphorbia neriifolia","Indian spurgetree"
3295,EUTI,"Euphorbia tirucalli","Indiantree spurge"
3296,EUSA6,"Eurya sandwicensis",Anini
3297,EUCH4,"Euryops chrysanthemoides","Bull's eye"
3298,EUMU,"Euryops multifidus","Hawk's eye"
3299,EUPE,"Euryops pectinatus","Golden euryops"
3304,EXCA,"Exostema caribaeum",Princewood
3305,EXEL,"Exostema ellipticum",Plateado
3306,EXPA,"Exothea paniculata",Butterbough
3315,FAOC,"Faramea occidentalis","False coffee"
3316,FAJA,"Fatsia japonica","Japanese aralia"
3321,FEWI,"Ferocactus wislizeni","Candy barrelcactus"
3323,FIAM,"Ficus americana","Jamaican cherry fig"
3325,FIBE2,"Ficus benghalensis","Indian banyan"
3326,FIBE,"Ficus benjamina","Benjamin fig"
3329,FIDR3,"Ficus drupacea","Brown-woolly fig"
3330,FIEL,"Ficus elastica","Rubber plant"
3331,FILY,"Ficus lyrata","Fiddle leaf fig"
3333,FINE,"Ficus lutea","Lagos rubbertree"
3335,FIOB,"Ficus obtusifolia",Amate
3337,FIPU2,"Ficus pumila",Climbingfig
3339,FIRU,"Ficus rubiginosa","Rustyleaf fig"
3341,FITR,"Ficus trigonata","Jaguey blanco"
3367,FOJA,"Citrus japonica","Round kumquat"
3368,FOMA2,"Citrus margarita","Oval kumquat"
3374,FRCA12,"Frangula californica","California buckthorn"
3400,FRCA6,"Fremontodendron californicum","California flannelbush"
3401,FRDE2,"Fremontodendron decumbens","Pine hill flannelbush"
3402,FRME2,"Fremontodendron mexicanum","Mexican flannelbush"
3403,FUBO,"Fuchsia boliviana","Bolivian fuchsia"
3407,FUEL,"Funtumia elastica",Silkrubber
3409,GACL2,"Galium cliftonsmithii","Santa barbara bedstraw"
3410,GAPO,"Galium porrigens","Graceful bedstraw"
3411,GAHE4,"Garberia heterophylla",Garberia
3412,GADU3,"Garcinia dulcis",Gourka
3413,GAHE5,"Garcinia hessii","Lemon saptree"
3414,GAMA10,"Garcinia mangostana",Mangosteen
3415,GAPO2,"Garcinia portoricensis","Palo de cruz"
3417,GABR,"Gardenia brighamii","Forest gardenia"
3418,GAMA6,"Gardenia mannii","Oahu gardenia"
3419,GARE,"Gardenia remyi","Remy's gardenia"
3420,GATA,"Gardenia taitensis","Tahitian gardenia"
3421,GABU2,"Garrya buxifolia","Dwarf silktassel"
3422,GACO9,"Garrya congdonii","Chaparral silktassel"
3423,GAEL,"Garrya elliptica","Wavyleaf silktassel"
3424,GAFA5,"Garrya fadyenia","Fadyen's silktassel"
3425,GAFL,"Garrya flavescens",Silktassel
3426,GAFR,"Garrya fremontii","Silk tassle"
3427,GAOV,"Garrya ovata","Eggleaf silktassel"
3428,GAVE2,"Garrya veatchii","Canyon silktassel"
3429,GAWR3,"Garrya wrightii","Wright's silktassel"
3430,GAAT,"Gaussia attenuata",Llume
3437,GESE,"Gelsemium sempervirens","Evening trumpetflower"
3464,GOEL,"Goetzea elegans","Mata buey"
3465,GOLI,"Myrcia lindeniana","Grand merisier"
3466,GOCO,"Gonocalyx concolor","Island brittleleaf"
3469,GOLA,"Gordonia lasianthus","Loblolly bay"
3470,GOBA,"Gossypium barbadense","Creole cotton"
3472,GOTH,"Gossypium thurberi","Thurber's cotton"
3473,GOTO,"Gossypium tomentosum","Hawai'i cotton"
3479,GRPI4,"Graptophyllum pictum","Caricature plant"
3480,GRBA,"Grevillea banksii",Kahiliflower
3481,GRNO,"Grevillea x Noellii","Noel's Grevillea"
3482,GRRO,"Grevillea robusta","Silk oak"
3483,GRBI2,"Grewia biloba","Bilobed grewia"
3484,GUAN,"Porlieria angustifolium","Texas lignum-vitae"
3485,GUOF,"Guaiacum officinale","Roughbark lignum-vitae"
3486,GUSA,"Guaiacum sanctum",Lignum-vitae
3487,GUDI,"Guapira discolor",Beeftree
3488,GUFR,"Guapira fragrans","Black mampoo"
3491,GUGL3,"Guarea glabra",Alligatorwood
3492,GUGU,"Guarea guidonia","American muskwood"
3493,GUBL,"Guatteria blainii","Haya minga"
3494,GUCA2,"Guatteria caribaea","Haya blanca"
3495,GUUL,"Guazuma ulmifolia",Guacima
3501,GUSC,"Guettarda scabra","Roughleaf velvet seed"
3503,GUCO,"Gundlachia corymbosa",Yambush
3504,GYLA,"Gyminda latifolia",Falsebox
3505,GYLU,"Gymnanthes lucida",Oysterwood
3508,HASA2,"Haenianthus salicifolius","Palo de hueso"
3515,HAAX,"Hamelia axillaris",Balsamillo
3516,HAPA3,"Hamelia patens",Scarletbush
3517,HAAR4,"Harpullia arborea","Tulip-wood tree"
3518,HAPO2,"Harrisia portoricensis","Puerto rico applecactus"
3519,HAPA10,"Havardia pallens",Haujillo
3523,HEFR,"Veronica x franciscana","Francisco hebe"
3524,HESP,"Veronica speciosa","New zealand hebe"
3525,HEAR2,"Hedyosmum arborescens",Cigarbush
3529,HEFL6,"Kadua fluviatilis",Kamapua'a
3533,HEKN,"Kadua knudsenii","Kokee starviolet"
3536,HETR6,"Kadua tryblium","Kalalau valley starviolet"
3537,HESA,"Heimia salicifolia","Shrubby yellowcrest"
3538,HEPE8,"Helichrysum petiolare","Licorice plant"
3539,HEJA,"Helicteres jamaicensis",Screwtree
3540,HEPA3,"Helietta parvifolia",Barreta
3543,HEFA5,"Henriettea fascicularis","Camasey peludo"
3544,HEMA11,"Henriettea macfadyenii","Macfadyen's camasey"
3545,HEME5,"Henriettea membranifolia","Thinleaf camasey"
3547,HESO,"Hernandia sonora",Mago
3551,HEAR,"Heteromeles arbutifolia",Toyon
3553,HECY,"Heterotrichum cymosum","Camasey terciopelo"
3562,HIAR,"Hibiscus arnottianus","White rosemallow"
3563,HIBR,"Hibiscus brackenridgei","Brackenridge's rosemallow"
3564,HICA6,"Hibiscus calyphyllus","Lemonyellow rosemallow"
3569,HIKO,"Hibiscus kokio","Red rosemallow"
3572,HIPE3,"Talipariti pernambucense","Seaside mahoe"
3573,HIROSI,"Hibiscus rosa-sinensis","Chinese hibiscus"
3577,HIWA,"Hibiscus waimeae","White kauai rosemallow"
3578,HIPA4,"Hillia parasitica","Tibey trepador"
3579,HIMA,"Hippomane mancinella",Manchineel
3581,HIRU2,"Hirtella rugosa","Teta de burra cimarrona"
3582,HITR3,"Hirtella triandra",Pigeonberry
3583,HOSA2,"Holmskioldia sanguinea","Chinese hatplant"
3586,HORA,"Homalium racemosum","White cogwood"
3594,HYCL,"Hieronyma clusioides","Cedro macho"
3595,HYUN3,"Hylocereus undatus","Nightblooming cactus"
3596,HYCO,"Hymenaea courbaril",Courbaril
3598,HYTR,"Hypelate trifoliata",Inkwood
3600,HYLA8,"Hyperbaena laurifolia","Limestone snakevine"
3608,HYGA,"Hypericum galioides","Bedstraw st. johnswort"
3609,HYKA,"Hypericum kalmianum","Kalm's st. johnswort"
3614,HYMO2,"Hypericum x moseranum","St. johnswort"
3621,ILAT,"Ilex x attenuata","Topal holly"
3624,ILAN,"Ilex anomala","Hawai'i holly"
3625,ILAQ,"Ilex aquifolium","English holly"
3626,ILCA,"Ilex cassine",Dahoon
3627,ILCO3,"Ilex cookii",Te
3628,ILCO,"Ilex coriacea","Large gallberry"
3629,ILCO2,"Ilex cornuta","Chinese holly"
3630,ILCR,"Ilex crenata","Japanese holly"
3633,ILGL,"Ilex glabra",Inkberry
3634,ILGU,"Ilex guianensis",Maconcona
3636,ILKR,"Ilex krugiana","Tawnyberry holly"
3639,ILMA,"Ilex macfadyenii","Caribbean holly"
3641,ILMY,"Ilex myrtifolia","Myrtle dahoon"
3642,ILNI,"Ilex nitida","Puerto rico holly"
3643,ILOP,"Ilex opaca","American holly"
3644,ILPA2,"Ilex paraguariensis","Paraguay tea"
3645,ILSI,"Ilex sideroxyloides",Gongolin
3646,ILSI2,"Ilex obcordata","Sintenis' holly"
3647,ILUR,"Ilex urbaniana","Urban's holly"
3648,ILVE,"Ilex verticillata","Common winterberry"
3649,ILVO,"Ilex vomitoria",Yaupon
3650,ILFL,"Illicium floridanum","Florida anisetree"
3651,ILPA,"Illicium parviflorum","Yellow anisetree"
3656,INTI,"Indigofera tinctoria","True indigo"
3657,ININ,"Inga ingoides","Icecream bean"
3658,INLA,"Inga laurina",Sweetpea
3659,INNO,"Inga nobilis","Guama venezolano"
3660,INVE,"Inga vera","River koko"
3663,ISHO2,"Isodendrion hosakae","Cindercone isodendrion"
3670,IXCO,"Ixora coccinea","Scarlet jungleflame"
3671,IXFE,"Ixora ferrea","Palo de hierro"
3672,IXPA,"Ixora pavetta","Torch tree"
3673,IXTH,"Ixora thwaitesii","White jungleflame"
3675,JAAR2,"Jacquinia armillaris",Braceletwood
3676,JABE,"Jacquinia berteroi","Bois bande"
3677,JAKE,"Jacquinia keyensis",Joewood
3678,JAPA3,"Bonellia pauciflora",Thicketwood
3679,JAUM,"Bonellia umbellata",Chirriador
3685,JASA,"Jasminum sambac","Arabian jasmine"
3690,JAHE,"Jatropha hernandiifolia","Wild oilnut"
3691,JAIN,"Jatropha integerrima",Peregrina
3692,JAMU,"Jatropha multifida",Coralbush
3706,JUAS,"Juniperus ashei","Ashe juniper"
3707,JUCA1,"Juniperus californica","California juniper"
3708,JUCH,"Juniperus chinensis","Chinese juniper"
3709,JUCO2,"Juniperus coahuilensis","Redberry juniper"
3710,JUCO1,"Juniperus communis","Common juniper"
3711,JUCO3,"Juniperus rigida ssp. conferta","Shore juniper"
3712,JUDE,"Juniperus deppeana","Alligator juniper"
3713,JUEX,"Juniperus excelsa",Junipero
3714,JUFL,"Juniperus flaccida","Drooping juniper"
3715,JUFO,"Juniperus formosana","Formosan juniper"
